Date,001M,002M,003M,006M,009M,012M,018M,024M,036M,048M,060M,084M,120M,180M,240M,300M,360M
20130117,0.049164903,0.060717973,0.074133648,0.103692622,0.124415732,0.149863496,0.20648964,0.270793555,0.394269963,0.580339782,0.800256656,1.297856386,1.897227195,2.430558338,2.744197789,2.939776621,3.055353348
20130118,0.04516847,0.064021719,0.077992469,0.101161653,0.118071665,0.139743495,0.198243568,0.258856645,0.374153655,0.557222961,0.772244439,1.257655494,1.863599273,2.39597669,2.707074186,2.900018464,3.014658659
20130121,0.040709813,0.060716241,0.075484593,0.09951826,0.116706913,0.13863946,0.19786985,0.258871533,0.374153691,0.55722306,0.77224447,1.257655354,1.863599214,2.395976751,2.707074228,2.90001849,3.014661656
20130122,0.030145215,0.052399063,0.065890468,0.09486526,0.115770238,0.13882387,0.193299249,0.251129576,0.368307614,0.553051655,0.771270402,1.253684241,1.863354881,2.39692314,2.707063685,2.899929734,3.013537929
20130123,0.039396199,0.0596508,0.073796215,0.09839865,0.117627187,0.138737338,0.187549636,0.244927937,0.365292917,0.54562864,0.758923201,1.238012376,1.846733208,2.381524052,2.694421216,2.889298674,3.004426069
20130124,0.062266388,0.07040633,0.079247315,0.098631951,0.117371153,0.140437182,0.190156774,0.249069909,0.373002641,0.560676071,0.778985796,1.264159934,1.871993479,2.406771264,2.718974737,2.912942152,3.027794606
20130125,0.067054455,0.068596227,0.078155365,0.111515173,0.124908928,0.146730068,0.212718458,0.283894758,0.425292733,0.633863435,0.864753402,1.357669171,1.97053371,2.500919614,2.809382422,3.000390603,3.113304856
20130128,0.033586171,0.049983432,0.065825797,0.104793373,0.122441885,0.146563692,0.214250901,0.286731526,0.4313082,0.645209907,0.87880497,1.367729577,1.982317082,2.513813694,2.819743926,3.008263573,3.120298204
20130129,0.029052298,0.052347838,0.06795412,0.113446552,0.126869754,0.145961318,0.205169994,0.277042688,0.436686976,0.653994631,0.894498877,1.394571343,2.018604169,2.55481396,2.860821398,3.049590717,3.160780665
20130130,0.044997572,0.053398531,0.06298332,0.108482053,0.122306506,0.14095045,0.198016366,0.267623304,0.414873303,0.633289081,0.87579319,1.379076237,2.012420173,2.552322585,2.858920147,3.047610874,3.159442844
20130131,0.039685175,0.058201016,0.073264833,0.113814732,0.124130167,0.142134872,0.195376475,0.263362677,0.411970032,0.634652667,0.879643501,1.388282237,2.005756451,2.542222943,2.848980469,3.037949677,3.149998254
20130201,0.028824348,0.054451551,0.073599449,0.106395186,0.121845885,0.142889766,0.197751811,0.263807,0.411006574,0.637263201,0.886123947,1.408763319,2.037948817,2.578840467,2.888961238,3.079796507,3.192545547
20130204,0.031228829,0.04523228,0.061444109,0.1097354,0.119986846,0.136568312,0.189678822,0.252310306,0.386843989,0.59884991,0.83787282,1.35164849,1.979497028,2.523070818,2.834000068,3.025035309,3.138326818
20130205,0.047309464,0.063688959,0.072531306,0.108550983,0.123186001,0.142019092,0.193166521,0.256676609,0.40302481,0.620978674,0.867222852,1.386938709,2.020972755,2.568097839,2.879343434,3.070954649,3.183491582
20130206,0.059887199,0.062741148,0.067881619,0.108471937,0.127173588,0.145273944,0.191149346,0.250435024,0.388844757,0.599947207,0.839152361,1.348293542,1.985196576,2.5323645,2.843287906,3.034602581,3.147617006
20130207,0.024224609,0.04958159,0.068146659,0.108753549,0.127100934,0.146866592,0.194329842,0.253997824,0.388254278,0.596750973,0.833396764,1.341984822,1.982497786,2.532556888,2.843974455,3.035051821,3.148252807
20130208,0.039208759,0.057203197,0.073594324,0.109076697,0.128066159,0.147146157,0.195621253,0.254317421,0.389763528,0.600598479,0.836462166,1.341560667,1.978587184,2.524057259,2.836130161,3.028079817,3.14129128
20130211,0.051265216,0.059445675,0.071205641,0.109824989,0.127471252,0.146637482,0.196685488,0.258866763,0.404221823,0.619726104,0.85836439,1.365213945,1.990763714,2.533009926,2.843900681,3.034985891,3.147914796
20130212,0.062471524,0.07577596,0.082742664,0.11877148,0.130951847,0.146885747,0.2009925,0.267308588,0.418441912,0.63284716,0.87338165,1.377404155,2.003535229,2.547619551,2.859710326,3.052646516,3.16498769
20130213,0.091134896,0.092422438,0.093610666,0.118666639,0.133074431,0.152428825,0.20972139,0.282280934,0.436610689,0.665091734,0.915854588,1.426796226,2.052718006,2.594421125,2.90463125,3.096104754,3.208311174
20130214,0.101625737,0.097793591,0.098943864,0.123937867,0.135845501,0.154473809,0.204023452,0.269393661,0.410339267,0.623749445,0.863532722,1.372744446,1.997908534,2.538682968,2.849192503,3.041084508,3.15409504
20130215,0.097700892,0.099086619,0.10475027,0.126715936,0.137631981,0.154821479,0.208487542,0.273420647,0.414281872,0.634514242,0.875335365,1.376438535,2.005896485,2.548608775,2.861892753,3.055148335,3.173089507
20130218,0.087546957,0.093563426,0.101408978,0.124656369,0.136039786,0.153596992,0.208075303,0.273434097,0.414281706,0.634514208,0.875335471,1.376438633,2.005896495,2.548608836,2.861892761,3.055148306,3.173089589
20130219,0.084545974,0.10530054,0.110397381,0.129806169,0.141096989,0.158920885,0.21199753,0.278052088,0.42730528,0.653854677,0.900685012,1.404926301,2.030598957,2.574713302,2.890829882,3.087014178,3.205256583
20130220,0.100118283,0.114991846,0.119210642,0.128882561,0.137864723,0.153728295,0.202581398,0.267723437,0.413713648,0.63160551,0.874004506,1.38008065,2.011643349,2.560532779,2.878700629,3.075983617,3.195446759
20130221,0.117448359,0.122376887,0.124526384,0.128999818,0.138155829,0.155013236,0.198299261,0.258981723,0.400126361,0.613791466,0.852018025,1.355005751,1.981040797,2.528268371,2.847159295,3.04521478,3.165097794
20130222,0.116833442,0.124111427,0.132281468,0.136736463,0.145288441,0.160068114,0.200532379,0.256890448,0.393755421,0.609120641,0.845275487,1.338292743,1.969779266,2.515439679,2.834109032,3.03197787,3.151505106
20130225,0.089693278,0.110651767,0.12305944,0.129456764,0.139449911,0.15420574,0.194502476,0.246090302,0.364720828,0.559377173,0.777840549,1.243486596,1.874319323,2.424049162,2.745180334,2.944520799,3.065357873
20130226,0.08474983,0.107099458,0.115142394,0.134270564,0.142069551,0.154027962,0.191764152,0.242327009,0.364126061,0.558109237,0.782045467,1.260450795,1.89047241,2.440260262,2.76116271,2.961125509,3.081154334
20130227,0.106759311,0.104679144,0.103819895,0.128823099,0.140974235,0.154466715,0.192549879,0.244121595,0.363789186,0.559123816,0.784027931,1.265973399,1.910938475,2.464801027,2.78381891,2.981558188,3.101137058
20130228,0.073206305,0.092033655,0.108196866,0.128362057,0.143268515,0.160895639,0.193397885,0.235955024,0.350804001,0.540483123,0.762522377,1.250697343,1.88654075,2.444265533,2.767052893,2.967684561,3.089001799
20130301,0.076081339,0.100208156,0.108543456,0.128413825,0.140389282,0.156003089,0.192805752,0.236120913,0.343772866,0.529005185,0.74482996,1.221599508,1.856176847,2.411465844,2.733374885,2.934514944,3.055780329
20130304,0.060427301,0.08032152,0.091397608,0.117372085,0.136616771,0.155848149,0.19255579,0.236410091,0.351322087,0.540130083,0.761972065,1.252104553,1.888981792,2.445660646,2.768528572,2.968329457,3.089245125
20130305,0.081522369,0.089000062,0.099679998,0.121449771,0.134060079,0.150890129,0.192714654,0.240716159,0.364584919,0.556218472,0.780113141,1.271149679,1.910140176,2.467365052,2.789171417,2.988817673,3.108552138
20130306,0.095121595,0.095008573,0.099846668,0.117782708,0.136029572,0.155452628,0.199188299,0.25027532,0.377907118,0.577836028,0.807916646,1.308659313,1.948979153,2.508574271,2.830812826,3.030851089,3.151256685
20130307,0.097141001,0.097280631,0.10223847,0.111906488,0.129625948,0.151982213,0.196660421,0.254237108,0.403359742,0.618874248,0.859791254,1.370692637,2.006305791,2.561786049,2.882049028,3.080556661,3.200185799
20130308,0.093170305,0.092231248,0.092416323,0.113100915,0.131106877,0.152235127,0.19703674,0.254734684,0.410997903,0.642595173,0.893808138,1.41344797,2.054077582,2.607486759,2.923895513,3.120269907,3.23843773
20130311,0.087958554,0.092303323,0.095546652,0.111992681,0.129850108,0.151718667,0.199336771,0.259147543,0.418962184,0.649747065,0.903087672,1.428132666,2.067984053,2.62173496,2.939492462,3.134979284,3.253028381
20130312,0.093664062,0.089347162,0.094566982,0.1163945,0.132029033,0.151929144,0.201390842,0.259415536,0.412578901,0.631281768,0.876459977,1.393891352,2.026855016,2.577804997,2.895353163,3.091974693,3.20948857
20130313,0.094270463,0.086910828,0.089685963,0.117773195,0.129837778,0.147171673,0.201601837,0.265288188,0.412117163,0.636680703,0.885224419,1.401555268,2.032338706,2.583110905,2.900013755,3.096556694,3.214532356
20130314,0.082173505,0.088505819,0.097330789,0.111913947,0.12677292,0.148982712,0.204531681,0.268863218,0.412957,0.63553051,0.882744038,1.3965458,2.041385611,2.599342078,2.918140487,3.115009047,3.233539802
20130315,0.08260496,0.084923108,0.087535623,0.112969555,0.125189441,0.143867741,0.19674498,0.257002979,0.396229013,0.607453897,0.844255662,1.353321101,2.005785449,2.567942886,2.889136241,3.088368492,3.207939071
20130318,0.071019756,0.070759935,0.076012412,0.106919181,0.119660382,0.138213575,0.190755855,0.249042212,0.382630144,0.58592209,0.817946899,1.319113748,1.971694599,2.536446764,2.861342583,3.061441146,3.181894251
20130319,0.066135415,0.05188345,0.056223568,0.10567844,0.117146393,0.133303169,0.188852571,0.245026302,0.368998336,0.564147805,0.789369424,1.27552955,1.919903827,2.48181729,2.807195446,3.009020139,3.12923737
20130320,0.082594683,0.068002251,0.069347444,0.112711438,0.122965812,0.138736964,0.194931614,0.254916579,0.381948221,0.588776036,0.824195668,1.32736482,1.974957751,2.542260729,2.870447897,3.074166628,3.195813086
20130321,0.075248654,0.066178775,0.072052623,0.112015196,0.118877825,0.135233217,0.193583997,0.254291717,0.374399116,0.573303871,0.800297288,1.284892665,1.929909388,2.490521475,2.81326908,3.013240099,3.133242622
20130322,0.07525576,0.070711442,0.072278313,0.107851715,0.117923795,0.13579738,0.197011047,0.2589645,0.386456922,0.587626879,0.813019728,1.295054294,1.946393518,2.50742467,2.82868405,3.028199089,3.147677846
20130325,0.060287769,0.060170104,0.0664383,0.10700501,0.117204635,0.13502567,0.191301471,0.251245007,0.383324602,0.579483047,0.80292817,1.286477694,1.940991086,2.505048336,2.828883653,3.028240255,3.148066493
20130326,0.066254519,0.066627494,0.074116236,0.111110209,0.118771476,0.135293201,0.196669455,0.255166589,0.377490185,0.569862314,0.792194694,1.273216206,1.930517027,2.49736073,2.822527112,3.023484507,3.143095098
20130327,0.064286304,0.07765155,0.089728007,0.112264204,0.11615212,0.129887433,0.185723948,0.243505826,0.358220935,0.539487356,0.752045997,1.222402691,1.868825106,2.435444304,2.764526146,2.969273149,3.09129004
20130328,0.03664957,0.059587204,0.078817357,0.107440676,0.114940119,0.131983325,0.186515525,0.243329406,0.355149012,0.543079351,0.760558899,1.229670705,1.870671605,2.438513633,2.772170362,2.980167282,3.103923536
20130329,0.036226791,0.065235286,0.076986015,0.106892292,0.115789397,0.131907699,0.18748058,0.244420874,0.357346731,0.54769031,0.76464716,1.231883734,1.875246056,2.44178971,2.773879889,2.981612588,3.104892174
20130401,0.05761962,0.04526868,0.050991772,0.106526591,0.119330819,0.136337467,0.186922393,0.240784359,0.356526277,0.53822204,0.751573128,1.226162446,1.857873237,2.41998763,2.75071375,2.956035503,3.078426301
20130402,0.0642845,0.079603259,0.088541487,0.105200584,0.118107804,0.136554862,0.186781227,0.241086909,0.359146482,0.548746041,0.769631215,1.24987938,1.884222466,2.446850685,2.776212022,2.981149396,3.102241419
20130403,0.063537192,0.055235007,0.05909898,0.094863811,0.113300555,0.129987308,0.179522113,0.230692505,0.339584171,0.515949968,0.72587407,1.199662487,1.838007863,2.402801605,2.731432344,2.936075899,3.057711021
20130404,0.062006462,0.058715446,0.063548001,0.101846916,0.118308593,0.136529739,0.182208556,0.230224043,0.331434964,0.497466562,0.697901139,1.155487514,1.791593352,2.350680731,2.674735115,2.876191397,2.996476652
20130405,0.054705451,0.061262814,0.065938627,0.096835348,0.11328831,0.131711315,0.181828844,0.232365544,0.335074765,0.501319816,0.695652411,1.130841327,1.745114329,2.277852347,2.583962712,2.775020348,2.889406452
20130408,0.045882117,0.052317532,0.060001998,0.096120112,0.112722019,0.131276495,0.182279349,0.234721684,0.345194145,0.511340302,0.709649363,1.16141025,1.777130179,2.312439166,2.621276881,2.812347175,2.92708355
20130409,0.051251226,0.056118059,0.063228461,0.094892628,0.109020225,0.126449693,0.180400045,0.235010783,0.344697675,0.506658364,0.703871937,1.159768749,1.781095078,2.323800279,2.637768672,2.832913322,2.948734549
20130410,0.069554312,0.065126789,0.068632718,0.09482926,0.113415858,0.131794092,0.183523781,0.236684204,0.350529908,0.529907846,0.739575268,1.20641922,1.833391663,2.381801543,2.697887769,2.894348347,3.011353392
20130411,0.057061928,0.057893894,0.063855054,0.097261641,0.109717466,0.128193649,0.181683961,0.236247627,0.346004478,0.524024586,0.732153769,1.192118429,1.819550295,2.369507324,2.687779945,2.885556146,3.003451173
20130412,0.049782977,0.06029415,0.066334489,0.096630992,0.107060107,0.123256739,0.178208441,0.232104017,0.332385402,0.49967259,0.69636716,1.139657267,1.755940005,2.298158589,2.614454563,2.812562745,2.930187235
20130415,0.041510418,0.052086272,0.060196071,0.090657121,0.101390331,0.11770039,0.171601823,0.224232744,0.323766653,0.490142201,0.684584459,1.112339581,1.715023007,2.248416934,2.562191693,2.757616646,2.874092937
20130416,0.040675873,0.0451352,0.053014864,0.089484464,0.101264048,0.118168366,0.176437899,0.232723813,0.33671142,0.509271798,0.710834916,1.149944456,1.756232192,2.293295487,2.608784828,2.805869038,2.922114279
20130417,0.052852639,0.048540579,0.053378957,0.089712865,0.102839683,0.118442122,0.1780509,0.234157007,0.336462543,0.505449859,0.701580824,1.131604931,1.729664759,2.263545808,2.578261666,2.775601783,2.892397354
20130418,0.033843632,0.043716749,0.053721827,0.086108043,0.096828492,0.114986751,0.175635943,0.23398735,0.339588034,0.509995511,0.705173251,1.126424395,1.719716777,2.24945833,2.562422073,2.758578951,2.874905424
20130419,0.037860648,0.04435716,0.050902544,0.086383159,0.096972524,0.11539839,0.178326175,0.238404857,0.349022559,0.522369296,0.719131437,1.14804092,1.742199941,2.27187273,2.585188048,2.782401501,2.898876666
20130422,0.035472135,0.04212046,0.050240497,0.085511485,0.093017656,0.109714418,0.171415204,0.230445453,0.34035442,0.507210092,0.701055036,1.130205385,1.73040972,2.26371069,2.578938704,2.77545805,2.892070375
20130423,0.039911368,0.041322874,0.047939697,0.084597448,0.09311831,0.110144495,0.174579473,0.234712401,0.342814484,0.513362557,0.711284098,1.1423901,1.743330878,2.280523455,2.599243586,2.798906034,2.916023688
20130424,0.054528064,0.049102092,0.053378957,0.084583045,0.098048046,0.115009447,0.170642696,0.227229278,0.339925728,0.508905898,0.705435143,1.140442722,1.742078499,2.278410402,2.594490675,2.792547998,2.909397108
20130425,0.037840314,0.044490391,0.053715114,0.086032041,0.09404848,0.111250993,0.167134792,0.225139963,0.337805222,0.510058248,0.707461,1.135449634,1.746084887,2.28622657,2.602857998,2.800582708,2.917599616
20130426,0.038580623,0.049272298,0.055949091,0.086210819,0.095209543,0.110847315,0.160199798,0.212546815,0.320529032,0.488644881,0.681136369,1.104531185,1.705150484,2.242775329,2.55974051,2.758957799,2.876350301
20130429,0.02286783,0.044106192,0.055014459,0.080384615,0.093048781,0.110566239,0.158067661,0.209153357,0.319728717,0.484192877,0.67637273,1.105523142,1.711684953,2.254422696,2.575111925,2.774874449,2.89298778
20130430,0.038527051,0.040424495,0.048288987,0.080111137,0.094400922,0.11086039,0.160964496,0.209547092,0.314144975,0.480701462,0.676971458,1.110690209,1.712712584,2.253468356,2.573432406,2.773678885,2.890906716
20130501,0.031484631,0.042846092,0.053676057,0.081365551,0.094204184,0.109598972,0.155902221,0.203121444,0.300332983,0.460372347,0.650630078,1.07888103,1.67113045,2.207901649,2.527012268,2.727572093,2.845379466
20130502,0.014744024,0.026189921,0.040807207,0.081060283,0.091468155,0.105735441,0.150505022,0.199049292,0.300821031,0.460373766,0.649613845,1.076172817,1.668026789,2.203309354,2.521489871,2.721205753,2.838772341
20130503,0.018904092,0.039892665,0.051272332,0.081850646,0.094313843,0.11125461,0.163890609,0.219640504,0.340549103,0.523189557,0.72874141,1.173374286,1.781300827,2.325022364,2.645426915,2.846436454,2.964380116
20130506,0.006856018,0.022930929,0.03555247,0.071148876,0.086917652,0.105887331,0.159045948,0.21623329,0.345572807,0.529729515,0.737997192,1.18783787,1.801254383,2.34761774,2.668932859,2.868471686,2.986095984
20130507,0.016233975,0.020047867,0.030496929,0.074910266,0.089665166,0.106204228,0.16541913,0.224646697,0.353464488,0.540161431,0.751420811,1.202318298,1.819411136,2.367066974,2.687490035,2.886932084,3.003477733
20130508,0.015658873,0.030400089,0.043569749,0.076871559,0.088672577,0.106491203,0.166085838,0.226226687,0.342784285,0.533311091,0.74728055,1.195789947,1.808773294,2.356720705,2.678146455,2.878805072,2.996438671
20130509,0.014775772,0.026759764,0.040595695,0.076547216,0.088574885,0.107920308,0.165534199,0.22611689,0.346098322,0.539466477,0.754297997,1.19755529,1.805174507,2.351571833,2.677351563,2.881702535,3.001567468
20130510,0.017609219,0.03256071,0.043780593,0.082013642,0.094300623,0.113556578,0.17683954,0.243384208,0.382207172,0.59457469,0.821716587,1.279535846,1.893164981,2.436950187,2.75774956,2.959492273,3.081350222
